listing_id,price_segment,mean_price,neighbourhood,most_frequent_segment
18611085,Budget,60.0,Islington,
18611223,Mid-Range,90.0,Islington,
18611411,Budget,55.0,Islington,
18614094,Budget,70.0,Hackney,Mid-Range
18614094,Mid-Range,98.4407894736842,Hackney,Mid-Range
18614172,Mid-Range,95.0,Lambeth,
18615111,Budget,78.0,Wandsworth,
18615269,Budget,60.7360594795539,Southwark,
18615863,High-End,137.86852589641435,Kensington and Chelsea,High-End
18619553,Budget,63.186440677966104,Wandsworth,Mid-Range
18619553,Mid-Range,88.42384105960265,Wandsworth,Mid-Range
18620707,Mid-Range,110.0,Wandsworth,Mid-Range
18622769,High-End,165.91324200913243,Wandsworth,High-End
18623679,Budget,61.09665427509294,Southwark,
18624882,Budget,60.0,Merton,
18625751,Budget,59.0,Newham,Mid-Range
18625751,Mid-Range,88.76973684210526,Newham,Mid-Range
18625836,High-End,140.0,Brent,
18626010,Superior,403.0,Westminster,
18628280,Luxury,220.0,Merton,
18628505,Mid-Range,90.0185873605948,Greenwich,
18628698,High-End,171.0,Islington,
18629234,High-End,170.0,Islington,
18629539,Budget,66.0,Greenwich,
18631428,Budget,44.741573033707866,Kingston upon Thames,
18631628,Mid-Range,104.0,Kensington and Chelsea,Mid-Range
18631998,Budget,75.0,Hillingdon,
18633952,High-End,150.0,Southwark,
18639054,Budget,75.0,Wandsworth,
18641079,Mid-Range,100.0,Westminster,
18641632,Mid-Range,107.31598513011153,Islington,
18642597,Luxury,295.0,Westminster,Luxury
18643340,Luxury,207.0810810810811,Tower Hamlets,Luxury
18644157,High-End,140.0,Camden,
18644305,Budget,64.94402985074628,Kensington and Chelsea,
18644317,Budget,70.06319702602231,Brent,
18644871,High-End,125.0,Richmond upon Thames,
18644965,Mid-Range,110.17100371747212,Lambeth,
18645311,Luxury,240.0,Westminster,
18645334,Budget,75.0,Waltham Forest,Budget
18646202,Mid-Range,97.0,Ealing,
18647392,Mid-Range,116.19402985074628,Hackney,
18648861,Mid-Range,109.11524163568774,Camden,
18649299,Budget,77.0,Hackney,Mid-Range
18649299,Mid-Range,118.29333333333334,Hackney,Mid-Range
18650140,Mid-Range,102.8996282527881,Tower Hamlets,
18650418,Mid-Range,100.0,Tower Hamlets,
18653202,High-End,125.0,Kensington and Chelsea,
18653261,Budget,65.0,Barnet,
18654271,Budget,80.0,Merton,
18655168,Budget,65.0,Lambeth,Budget
18656953,High-End,148.73134328358208,Southwark,
18659629,Mid-Range,102.66538461538461,Camden,Mid-Range
18660195,High-End,150.0,Southwark,
18660226,High-End,140.3641975308642,Hammersmith and Fulham,High-End
18660604,Budget,57.91044776119403,Camden,
18660944,Superior,415.0,Southwark,
18661644,Luxury,200.0,Westminster,
18662427,Budget,70.0,Hackney,Mid-Range
18662427,Mid-Range,92.98684210526316,Hackney,Mid-Range
18663024,Budget,78.31716417910448,Camden,
18663625,Luxury,225.0,Brent,
18664058,Luxury,185.0,Kensington and Chelsea,
18664379,Budget,30.0,Croydon,
18664480,Budget,65.0,Hackney,
18664501,Luxury,300.0,Westminster,
18664871,Budget,79.0,Kensington and Chelsea,
18665031,Budget,80.0,Westminster,
18665645,Budget,62.0,Islington,Mid-Range
18665645,Mid-Range,117.23684210526316,Islington,Mid-Range
18665952,High-End,140.0,Hammersmith and Fulham,
18669329,Superior,345.0,Brent,
18669818,Mid-Range,110.7360594795539,Kensington and Chelsea,
18670545,Budget,49.0,Hammersmith and Fulham,
18671346,Mid-Range,100.33955223880596,Newham,
18671933,Budget,76.0,Westminster,Mid-Range
18671933,Mid-Range,108.20666666666666,Westminster,Mid-Range
18672971,Luxury,250.0,Hackney,
18677679,Budget,67.67272727272727,Westminster,High-End
18677679,High-End,128.0,Westminster,High-End
18679197,Mid-Range,100.0,Wandsworth,
18680283,Luxury,210.0,Kensington and Chelsea,
18680675,Mid-Range,109.0,Southwark,
18680935,Superior,798.5130111524163,Camden,
18681942,Luxury,193.19402985074626,Wandsworth,
18682547,Luxury,209.36363636363637,Westminster,Luxury
18682553,High-End,175.0,Wandsworth,High-End
18683864,High-End,140.0,Kensington and Chelsea,
18689517,Mid-Range,91.98496240601504,Kingston upon Thames,
18690619,Mid-Range,95.0,Barnet,
18690660,High-End,150.0,Westminster,
18694891,Mid-Range,89.0,Lewisham,
18695308,Luxury,268.7313432835821,Westminster,
18696373,High-End,156.67164179104478,Wandsworth,
18696477,High-End,139.46902654867256,Kensington and Chelsea,High-End
18696901,Mid-Range,90.0,Hackney,
18697567,High-End,135.61940298507463,Wandsworth,
18697814,Luxury,193.19402985074626,Wandsworth,
18698349,High-End,150.0,Westminster,
18698926,High-End,170.0,Wandsworth,
18699627,Luxury,242.3507462686567,Kensington and Chelsea,
18701402,High-End,152.8996282527881,Croydon,
18701656,Mid-Range,100.0,Brent,
18702784,High-End,168.7906976744186,Westminster,High-End
18704398,Luxury,200.0,Wandsworth,
18704519,Mid-Range,110.0,Kensington and Chelsea,
18706081,Luxury,215.0,Wandsworth,
18707000,High-End,168.0,Islington,
18707489,High-End,160.0,Camden,
18710944,High-End,149.0,Newham,
18712083,Superior,1116.4179104477612,Westminster,
18712765,Budget,80.0,Newham,Budget
18713504,Budget,77.8996282527881,Croydon,
18713625,Budget,58.0,Camden,
18713945,Luxury,200.0,Kensington and Chelsea,
18714289,High-End,137.67537313432837,Westminster,
18715389,Budget,83.2910447761194,Hammersmith and Fulham,
18717818,Luxury,300.0,Hammersmith and Fulham,
18720825,Superior,338.94666666666666,Westminster,Superior
18722603,Mid-Range,109.51492537313433,Wandsworth,
18725203,Luxury,220.0,Hackney,
18725424,Budget,56.0,Lambeth,
18725649,Budget,60.0,Barnet,
18726010,Mid-Range,106.02985074626865,Hackney,
18726042,High-End,143.0,Westminster,
18726147,Budget,30.475836431226767,Lewisham,
18726726,High-End,175.0,Westminster,
18729254,Mid-Range,98.0,Haringey,High-End
18729254,High-End,153.04430379746836,Haringey,High-End
18729550,Superior,350.0,Westminster,
18730447,Budget,75.78066914498142,Kingston upon Thames,
18731286,Budget,80.0,Enfield,
18731400,Mid-Range,90.0,Tower Hamlets,
18732080,Budget,10.0,Westminster,Budget
18732148,Mid-Range,87.0,Wandsworth,
18732299,Mid-Range,100.0,Tower Hamlets,Mid-Range
18732517,Budget,65.73234200743494,Southwark,
18732642,High-End,141.95910780669146,Greenwich,
18733088,Budget,65.62081784386618,Tower Hamlets,
18734228,Mid-Range,111.59107806691449,Hammersmith and Fulham,
18742426,High-End,160.6421052631579,Kensington and Chelsea,Luxury
18742426,Luxury,203.13740458015266,Kensington and Chelsea,Luxury
18742432,High-End,175.0,Kensington and Chelsea,
18743037,High-End,140.0,Islington,
18743646,Budget,39.0,Bromley,
18743874,Mid-Range,107.33085501858736,Wandsworth,
18744228,Budget,56.441947565543074,Ealing,
18744353,Mid-Range,100.0,Ealing,
18744588,High-End,140.0,Lewisham,
18746179,Mid-Range,97.08955223880596,Tower Hamlets,
18746406,High-End,150.0,Southwark,
18746485,Mid-Range,100.0,Islington,
18747546,High-End,157.20149253731344,Greenwich,
18748818,Mid-Range,110.16728624535315,Kensington and Chelsea,
18749173,High-End,159.97894736842105,Southwark,Luxury
18749173,Luxury,202.70992366412213,Southwark,Luxury
18749219,High-End,135.0,Hammersmith and Fulham,
18750773,Budget,61.30483271375465,Lambeth,
18752103,High-End,145.0,Southwark,
18752658,Budget,48.0,Greenwich,
18752825,Luxury,190.0,Merton,
18752915,Budget,82.0,Camden,
18755666,High-End,150.0,Ealing,
18757789,Luxury,195.0,Westminster,
18759543,Budget,60.0,Hammersmith and Fulham,
18762042,High-End,160.0,Kensington and Chelsea,
18762611,Mid-Range,109.203007518797,Kensington and Chelsea,
18762688,High-End,160.0,Islington,
18763929,Luxury,220.0,Kensington and Chelsea,
18763991,Budget,80.0,Kensington and Chelsea,Mid-Range
18763991,Mid-Range,117.22368421052632,Kensington and Chelsea,Mid-Range
18764554,Mid-Range,104.07462686567165,Greenwich,
18764840,Luxury,243.0,Westminster,
18765920,Budget,68.0,Kensington and Chelsea,
18766265,Budget,82.0,Kensington and Chelsea,Mid-Range
18766265,Mid-Range,92.58,Kensington and Chelsea,Mid-Range
18766413,Mid-Range,103.0,Kensington and Chelsea,
18766877,Budget,82.0,Kensington and Chelsea,
18767046,Budget,75.86245353159852,Kensington and Chelsea,
18767298,Mid-Range,99.0,Kensington and Chelsea,Mid-Range
18767444,Luxury,250.0,Lambeth,
18767618,High-End,145.0,Greenwich,
18768270,High-End,160.0,Camden,
18768514,Luxury,250.0,Camden,
18768815,Budget,80.0,Enfield,Budget
18770641,Budget,75.39405204460967,Westminster,
18772209,High-End,133.66914498141264,Hackney,
18773472,High-End,167.0410447761194,Hammersmith and Fulham,
18778685,High-End,135.0,Haringey,
18780040,Mid-Range,115.0,Kensington and Chelsea,
18780105,Mid-Range,109.0,Barnet,
18780378,Superior,1075.3731343283582,Westminster,
18780867,Mid-Range,90.0,Lambeth,
18781105,Budget,70.0,Islington,
18781514,Mid-Range,104.07835820895522,Camden,
18782398,Mid-Range,110.0,Southwark,
18782415,High-End,180.0,Southwark,
18782543,Luxury,214.36567164179104,Camden,
18782775,High-End,130.0,Brent,
18784027,High-End,160.0,Wandsworth,
18786264,High-End,130.0,Kensington and Chelsea,
18786308,Mid-Range,110.0,Westminster,
18786345,High-End,147.0,Kensington and Chelsea,
18786425,Budget,76.57992565055763,Tower Hamlets,
18786708,Budget,80.0,Enfield,Budget
18787075,High-End,149.0,Tower Hamlets,
18787112,Luxury,300.0,Kensington and Chelsea,
18787203,Mid-Range,120.0,Barnet,Mid-Range
18787816,High-End,162.88389513108615,Enfield,
18787938,High-End,158.88666666666666,Camden,High-End
18787938,Luxury,202.4695652173913,Camden,High-End
18788007,Mid-Range,92.88389513108615,Enfield,
18788359,Luxury,231.0,Brent,
18789180,High-End,134.0,Kensington and Chelsea,
18789292,Mid-Range,120.0,Lambeth,
18790077,Budget,56.0,Hammersmith and Fulham,
18791907,High-End,170.0,Kensington and Chelsea,
18797492,Luxury,200.0,Southwark,
18798788,Budget,49.0,Haringey,
18798894,High-End,128.0,Hammersmith and Fulham,
18799183,Mid-Range,100.0,Westminster,
18799262,Luxury,200.0,Hackney,
18799435,High-End,125.0,Richmond upon Thames,
18800375,Superior,350.0,Westminster,
18801225,High-End,147.42910447761193,Camden,
18801856,High-End,160.0,Hackney,High-End
18801875,Mid-Range,100.0,Hackney,
18801900,Mid-Range,120.0,Wandsworth,
18802247,High-End,175.0,Haringey,
18803337,Mid-Range,110.0,Lambeth,
18804001,Budget,75.33540372670808,Kensington and Chelsea,Budget
18806197,Mid-Range,120.0,Wandsworth,
18806249,Budget,75.0,Kensington and Chelsea,
18806632,Mid-Range,95.0,Kensington and Chelsea,
18807231,High-End,126.0,Southwark,
18807341,Budget,85.0,Southwark,Budget
18808218,Budget,55.0,Hackney,
18810163,Luxury,310.0,Haringey,
18810209,Budget,80.0,Haringey,
18810443,High-End,140.0,Hackney,
18814666,Luxury,211.55128205128204,Islington,Luxury
18816742,Budget,83.0,Wandsworth,
18817262,Mid-Range,100.0,Hackney,
18817792,Budget,76.0,Westminster,Mid-Range
18817792,Mid-Range,91.29333333333334,Westminster,Mid-Range
18817908,High-End,126.0,Hammersmith and Fulham,
18819254,Budget,79.0,Westminster,
18820100,Mid-Range,99.0,Lambeth,
18820208,Superior,500.0,Camden,
18820845,Superior,350.0,Newham,
18821481,Budget,80.52044609665427,Hammersmith and Fulham,
18821489,High-End,130.0,Westminster,
18822152,Budget,60.0,Westminster,Budget
18823071,Budget,60.0,Westminster,Budget
18824788,High-End,135.0,Brent,
18830459,Luxury,195.0,Hackney,
18833140,Budget,85.0,Camden,
18835017,Budget,85.0,Tower Hamlets,Mid-Range
18835017,Mid-Range,97.91333333333333,Tower Hamlets,Mid-Range
18836874,Budget,70.0,Kensington and Chelsea,Mid-Range
18836874,Mid-Range,93.17763157894737,Kensington and Chelsea,Mid-Range
18837275,Mid-Range,100.0,Brent,
18837503,Luxury,190.0,Merton,
18838317,Budget,61.11940298507463,Westminster,
18838550,High-End,180.0,Camden,
18839039,High-End,136.0,Greenwich,High-End
18840998,Mid-Range,110.17100371747212,Southwark,
18847068,Budget,80.0,Tower Hamlets,Mid-Range
18847068,Mid-Range,86.0,Tower Hamlets,Mid-Range
18847175,Budget,80.0,Tower Hamlets,Mid-Range
18847175,Mid-Range,86.14473684210526,Tower Hamlets,Mid-Range
18847210,Budget,10.0,Lambeth,Budget
18849690,Luxury,255.0,Kensington and Chelsea,
18850187,Mid-Range,91.40148698884758,Westminster,
18850390,Budget,68.0,Southwark,
18850476,Mid-Range,114.0,Kensington and Chelsea,
18851250,High-End,129.0,Camden,
18853506,Luxury,269.8134328358209,Westminster,
18853508,Budget,85.0,Camden,
18854052,High-End,150.0,Lambeth,
18854294,Mid-Range,86.0,Islington,
18854877,Superior,497.1061946902655,Westminster,Superior
18855064,High-End,169.0,Waltham Forest,
18855407,Mid-Range,86.0,Wandsworth,
18860612,Luxury,330.0,Kensington and Chelsea,
18862434,Mid-Range,102.36059479553903,Camden,
18863815,High-End,172.4569288389513,Southwark,High-End
18864602,Budget,74.2081784386617,Hammersmith and Fulham,
18865011,Mid-Range,120.0,Lambeth,
18865362,High-End,127.8996282527881,Islington,
18865414,Mid-Range,119.0,Lambeth,
18865684,Mid-Range,105.0,Enfield,Mid-Range
18865844,High-End,150.0,Southwark,
18866072,Budget,60.0,Hackney,
18866678,Mid-Range,105.83,Lambeth,High-End
18866678,High-End,132.41935483870967,Lambeth,High-End
18867904,Mid-Range,120.0,Barnet,
18868722,Mid-Range,102.27611940298507,Islington,
18869264,Superior,350.0,Tower Hamlets,
18870165,Mid-Range,87.0,Lambeth,
18871461,High-End,155.0,Tower Hamlets,
18872439,Budget,54.825278810408925,Lewisham,
18872521,Budget,63.87732342007435,Tower Hamlets,
18872789,Budget,56.44981412639405,Lambeth,
18874741,High-End,150.0,Haringey,
18875110,Budget,75.03418803418803,Tower Hamlets,Mid-Range
18875110,Mid-Range,97.73026315789474,Tower Hamlets,Mid-Range
18879600,Mid-Range,99.86988847583643,Wandsworth,
18879660,Budget,85.0,Southwark,
18880607,Luxury,200.0,Southwark,
18881435,Luxury,200.0,Camden,
18882251,High-End,156.0,Westminster,
18882253,High-End,143.0,Westminster,
18882275,Mid-Range,100.0,Lambeth,
18882513,Mid-Range,105.76779026217228,Merton,
18882746,High-End,126.44981412639405,Westminster,
18882747,High-End,121.0,Westminster,
18883621,Luxury,301.7628458498024,Kensington and Chelsea,Luxury
18884051,Mid-Range,95.0,Lambeth,
18884538,Luxury,234.21641791044777,Westminster,
18885017,Mid-Range,89.25746268656717,Camden,
18885149,High-End,143.7663043478261,Hammersmith and Fulham,High-End
18886208,Budget,80.0,Hackney,Mid-Range
18886208,Mid-Range,114.86842105263158,Hackney,Mid-Range
18890551,Mid-Range,110.0,Wandsworth,
18891362,Budget,49.285714285714285,Hammersmith and Fulham,
18893084,High-End,145.0,Kensington and Chelsea,
18893233,Budget,85.0,Tower Hamlets,
18893833,Luxury,210.0,Islington,
18894751,High-End,140.0,Southwark,
18895252,Budget,77.0,Camden,Mid-Range
18895252,Mid-Range,100.57894736842105,Camden,Mid-Range
18895756,Budget,74.43442622950819,Southwark,Mid-Range
18895756,Mid-Range,96.4,Southwark,Mid-Range
18895917,Budget,85.0,Haringey,Mid-Range
18895917,Mid-Range,98.76315789473684,Haringey,Mid-Range
18896061,Budget,65.0,Camden,Mid-Range
18896061,Mid-Range,100.1,Camden,Mid-Range
18901807,Budget,60.35820895522388,Westminster,
18903623,Luxury,185.0,Hackney,Luxury
18903749,High-End,140.0,Wandsworth,
18903932,Mid-Range,110.0,Camden,
18904736,High-End,171.0,Westminster,
18904738,Luxury,243.0,Westminster,
18904868,High-End,143.0,Westminster,
18905339,Luxury,229.0,Westminster,
18905340,High-End,143.0,Westminster,
18905753,High-End,143.0,Westminster,
18905761,High-End,175.0,Westminster,High-End
18907075,Budget,70.0,Tower Hamlets,Mid-Range
18907075,Mid-Range,109.28947368421052,Tower Hamlets,Mid-Range
18907628,Mid-Range,92.0,Westminster,
18907946,Mid-Range,120.0,City of London,
18908561,High-End,150.0,Islington,
18908642,Mid-Range,87.0,Bromley,
18909340,Superior,408.9414893617021,Camden,Superior
18912004,Superior,370.0,Wandsworth,
18912110,Budget,75.16728624535315,Hackney,
18912402,Budget,85.0,Merton,
18913238,High-End,147.0,Kensington and Chelsea,
18913522,High-End,155.728624535316,Tower Hamlets,
18918975,High-End,170.0,Haringey,
18921468,Luxury,214.0,Barnet,
18921900,Budget,75.0,Islington,Mid-Range
18921900,Mid-Range,97.67763157894737,Islington,Mid-Range
18922362,Budget,79.0,Lambeth,Budget
18922656,Mid-Range,109.75092936802974,Brent,
18923475,Mid-Range,101.42105263157895,Hackney,
18924186,Mid-Range,120.0,Greenwich,
18924533,Luxury,250.0,Hackney,
18924590,Luxury,252.0185873605948,Kensington and Chelsea,
18924627,Mid-Range,92.16541353383458,Islington,
18925691,Budget,50.7360594795539,Redbridge,
18926981,Mid-Range,100.55762081784387,Hackney,
18927150,Budget,83.0,Kensington and Chelsea,Mid-Range
18927150,Mid-Range,110.0,Kensington and Chelsea,Mid-Range
18930300,Mid-Range,114.0,Kensington and Chelsea,
18930500,Luxury,195.09701492537314,Newham,
18930542,Mid-Range,90.0,Hackney,
18936527,Budget,50.438202247191015,Southwark,Budget
18937084,High-End,135.0,Tower Hamlets,
18938039,Luxury,238.85507246376812,Islington,Luxury
18938122,Mid-Range,100.0,Hackney,
18938161,Budget,62.83582089552239,Lewisham,
18938358,Luxury,200.0,Wandsworth,
18938488,Mid-Range,95.0,Westminster,Mid-Range
18939304,Budget,69.0,Hackney,
18939914,Luxury,295.0,Richmond upon Thames,
18940471,Mid-Range,120.0,Westminster,
18941210,Luxury,243.34272300469485,Kensington and Chelsea,Luxury
18941626,Budget,85.0,Tower Hamlets,Budget
18941792,Mid-Range,100.0,Hammersmith and Fulham,
18941981,High-End,130.0,Camden,
18942202,Mid-Range,89.0,Islington,
18942764,Luxury,223.9836956521739,Camden,Luxury
18943698,Superior,373.556338028169,City of London,Superior
18943797,Luxury,215.65587044534414,Westminster,Luxury
18944287,Mid-Range,90.0,Hackney,
18944949,High-End,150.0,Southwark,
18945498,Mid-Range,120.0,Hackney,
18946555,Budget,69.0,Bromley,
18947512,Mid-Range,100.0,Camden,
18947526,High-End,175.0,Westminster,
18947755,Budget,65.05128205128206,Newham,Mid-Range
18947755,Mid-Range,97.84868421052632,Newham,Mid-Range
18948070,High-End,160.0,Brent,High-End
18952694,Budget,40.0,Croydon,
18953407,Mid-Range,110.0,Tower Hamlets,
18953731,Mid-Range,90.0,Tower Hamlets,
18954752,Luxury,250.0,Kensington and Chelsea,
18955112,Budget,66.0,Greenwich,Mid-Range
18955112,Mid-Range,92.0,Greenwich,Mid-Range
18956268,High-End,122.0,Wandsworth,
18957114,Luxury,190.0,Wandsworth,
18957391,Mid-Range,105.0,Camden,
18958180,Budget,65.0,Lambeth,Mid-Range
18958180,Mid-Range,113.85333333333334,Lambeth,Mid-Range
18958285,Mid-Range,106.94052044609666,Hackney,
18958379,Mid-Range,90.0,Southwark,
18965042,Budget,83.0,Wandsworth,Mid-Range
18965042,Mid-Range,107.94594594594595,Wandsworth,Mid-Range
18966168,Budget,67.82527881040892,Hackney,
18966698,Luxury,200.0,Wandsworth,
18967403,Mid-Range,90.0,Islington,
18970430,Mid-Range,100.0,Ealing,
18972441,Superior,475.0,Wandsworth,
18972579,Mid-Range,108.88475836431226,Ealing,
18974065,Budget,75.0,Lewisham,
18975788,High-End,149.0,Westminster,
18976813,High-End,159.0,Tower Hamlets,
18977066,Budget,80.0,Lambeth,Budget
18980084,High-End,160.0,Kensington and Chelsea,
18981474,Superior,350.0,Merton,
18981843,Budget,72.0,Hackney,
18982085,Mid-Range,120.0,Hackney,
18983109,Mid-Range,103.0,Wandsworth,
18984063,High-End,142.08955223880596,Islington,
18984474,Mid-Range,90.0,Westminster,
18985722,Budget,79.7360594795539,Hackney,
18985919,Budget,80.00854700854701,Lewisham,Mid-Range
18985919,Mid-Range,95.0,Lewisham,Mid-Range
18985963,High-End,150.0,Camden,
18992341,Budget,85.0,Brent,Budget
18992415,Luxury,275.0,Westminster,
18993474,Superior,1000.0,Lambeth,
18994241,Mid-Range,95.79925650557621,Wandsworth,
18994607,High-End,130.0,Merton,
18995561,Mid-Range,105.0,Haringey,
18995860,High-End,129.57089552238807,Hammersmith and Fulham,
19001605,Budget,51.56505576208178,Ealing,
19002384,Budget,60.54646840148699,Southwark,
19003426,Mid-Range,110.0,Islington,
19003430,Mid-Range,95.0,Kensington and Chelsea,
19003748,Luxury,305.14869888475835,Hackney,
19003817,High-End,155.0,Brent,
19004445,Mid-Range,100.0,Wandsworth,
19005824,Budget,79.0,Wandsworth,
19006366,Mid-Range,100.0,Newham,
19008886,Mid-Range,120.0,Ealing,
19009089,Superior,500.0,Westminster,
19009806,Mid-Range,90.0,Camden,
19011328,High-End,139.26190476190476,Kensington and Chelsea,High-End
19011523,High-End,148.47340425531914,Hackney,High-End
19011803,Luxury,195.0,Richmond upon Thames,
19012183,Luxury,198.0,Waltham Forest,
19012917,Superior,350.0,Westminster,
19013954,Budget,52.0,Hackney,
19014522,High-End,125.0,Tower Hamlets,
19015216,Budget,80.4460966542751,Islington,
19016046,Luxury,208.3716216216216,Lambeth,Luxury
19016452,Mid-Range,115.0,Waltham Forest,
19017447,Mid-Range,120.0,Greenwich,
19017872,Mid-Range,100.0,Hackney,
19018199,Budget,37.32835820895522,Lambeth,
19023444,High-End,160.0,Wandsworth,
19023555,Budget,80.0,Hackney,
19024077,High-End,125.0,Hackney,High-End
19024696,High-End,129.0,Kensington and Chelsea,
19025127,High-End,178.0,Westminster,
19025895,Budget,85.0,Southwark,
19026028,Budget,80.0,Hackney,
19026701,High-End,155.0,Westminster,
19026789,High-End,130.0,Hackney,
19027678,Mid-Range,120.0,Hackney,
19028439,Luxury,285.99029126213594,Kensington and Chelsea,Superior
19028439,Superior,365.2283464566929,Kensington and Chelsea,Superior
19028724,High-End,125.0,Islington,
19028814,Luxury,250.0,Kensington and Chelsea,
19029514,Mid-Range,115.0,Tower Hamlets,
19029536,Luxury,200.0,Kensington and Chelsea,
19029924,High-End,150.0,Kensington and Chelsea,
19030663,Budget,57.43122676579926,Waltham Forest,
19030898,High-End,150.0,Wandsworth,
19031144,Budget,85.0,Hammersmith and Fulham,Mid-Range
19031144,Mid-Range,97.52631578947368,Hammersmith and Fulham,Mid-Range
19031847,High-End,131.8996282527881,Croydon,
19031900,Luxury,250.0,Westminster,
19032440,High-End,130.0,Camden,
19032732,High-End,150.0,Kensington and Chelsea,
19033612,Mid-Range,120.0,Westminster,
19035165,Budget,60.0,Camden,
19035632,Budget,70.39405204460967,Tower Hamlets,
19035651,High-End,149.3494623655914,Hackney,High-End
19036191,Mid-Range,117.0,Merton,
19041378,Budget,80.0,Southwark,
19041605,Mid-Range,110.0,Camden,
19041958,High-End,160.0,City of London,High-End
19043978,Mid-Range,100.0,Lambeth,
19044002,Mid-Range,100.27443609022556,Hammersmith and Fulham,
19045842,Budget,76.0,Lambeth,Mid-Range
19045842,Mid-Range,98.0,Lambeth,Mid-Range
19048283,Mid-Range,90.0,Westminster,
19049249,High-End,135.0,Hammersmith and Fulham,
19049343,Mid-Range,90.0,Tower Hamlets,
19050184,High-End,159.0,Westminster,
19050603,Budget,75.0,Bromley,
19051081,Mid-Range,115.0,Kensington and Chelsea,
19052976,Mid-Range,114.0,Kensington and Chelsea,
19053017,Mid-Range,120.0,Lambeth,Mid-Range
19054443,High-End,179.0,Westminster,
19055195,High-End,129.0,Kensington and Chelsea,
19057371,Luxury,300.0,Kensington and Chelsea,
19059732,Budget,67.43866171003718,Tower Hamlets,
19060551,Mid-Range,90.0,Islington,
19060740,Mid-Range,100.0817843866171,Southwark,
19063403,High-End,149.0,Camden,
19063744,Luxury,239.0,Lambeth,
19063750,Mid-Range,91.8768656716418,Islington,
19064272,Luxury,223.9836956521739,Merton,Luxury
19064360,Mid-Range,90.0,Croydon,
19065801,Luxury,233.36138613861385,Camden,Luxury
19065834,Mid-Range,96.44981412639405,Camden,
19066042,Luxury,249.0,Islington,
19066307,Mid-Range,110.0,Tower Hamlets,
19068311,Mid-Range,100.0,Brent,
19068481,Budget,80.0,Westminster,Mid-Range
19068481,Mid-Range,88.0,Westminster,Mid-Range
19069131,Mid-Range,100.0,City of London,
19070143,Budget,70.02973977695167,Tower Hamlets,
19074619,Mid-Range,92.0,Southwark,
19075746,Mid-Range,109.01492537313433,Merton,
19076088,Budget,69.0,Lambeth,Mid-Range
19076088,Mid-Range,96.22666666666667,Lambeth,Mid-Range
19076472,Mid-Range,120.0,Camden,Mid-Range
19076547,High-End,160.0,Tower Hamlets,
19076833,High-End,180.0,Lambeth,
19076884,Luxury,209.0,Camden,
19077180,Mid-Range,100.0,Camden,
19077214,Mid-Range,120.0,City of London,
19077249,Luxury,250.0,Kensington and Chelsea,
19077836,Budget,71.08015267175573,Hackney,Budget
19078400,Mid-Range,97.0,Wandsworth,High-End
19078400,High-End,124.0,Wandsworth,High-End
19079818,Mid-Range,99.0,Haringey,Mid-Range
19080420,Budget,42.0,Merton,
19081805,Superior,350.0,Hammersmith and Fulham,
19083306,Budget,85.0,Wandsworth,
19084794,Luxury,205.71428571428572,Camden,Luxury
19090095,Mid-Range,110.0,Merton,
19090503,Mid-Range,120.0,Hammersmith and Fulham,
19090629,Budget,72.0,Brent,
19091595,Budget,80.16728624535315,Islington,
19091792,Mid-Range,92.8996282527881,Tower Hamlets,
19091794,Budget,65.0,Haringey,
19092617,Mid-Range,95.0,Ealing,
19094186,Mid-Range,120.0,Tower Hamlets,
19094295,Mid-Range,92.69662921348315,Wandsworth,
19095114,High-End,140.0,Hammersmith and Fulham,
19095163,High-End,161.44981412639405,Hackney,
19095996,Mid-Range,100.0,Lambeth,
19097129,Budget,55.0,Wandsworth,Mid-Range
19097129,Mid-Range,88.99342105263158,Wandsworth,Mid-Range
19098804,Budget,85.0,Tower Hamlets,Mid-Range
19098804,Mid-Range,87.75838926174497,Tower Hamlets,Mid-Range
19098910,Mid-Range,88.0,Camden,
19099079,High-End,146.44981412639405,Westminster,
19099262,Luxury,200.0,Richmond upon Thames,
19099345,High-End,175.0,Newham,
19099352,High-End,165.0,Merton,
19100103,High-End,140.0,Richmond upon Thames,
19100104,Budget,48.0,Ealing,
19100249,High-End,150.0,Merton,High-End
19100250,High-End,152.0,Camden,High-End
19106556,Mid-Range,90.0,Westminster,
19107684,Mid-Range,100.74906367041199,Ealing,
19108505,Superior,596.7472118959108,Westminster,
19109055,Mid-Range,111.46468401486989,Lambeth,
19109568,Budget,80.0,Hackney,
19110136,Budget,69.0,Haringey,
19110285,High-End,125.0,Lambeth,
19110288,High-End,150.0,Wandsworth,
19111123,Superior,400.0,Greenwich,
19111319,Mid-Range,100.0,Lambeth,
19111409,High-End,148.36153846153846,Lambeth,Luxury
19111409,Luxury,205.89928057553956,Lambeth,Luxury
19112030,High-End,150.0,Hackney,
19112088,Mid-Range,95.0,Wandsworth,
19112191,High-End,169.0,Camden,High-End
19113673,High-End,140.0,Lambeth,
19114026,Budget,84.0,Camden,
19114479,Luxury,250.0,Kensington and Chelsea,
19114486,Superior,353.0,Westminster,
19114675,Mid-Range,107.0,Westminster,
19115110,Luxury,250.0,Westminster,
19117175,High-End,159.23076923076923,Hammersmith and Fulham,High-End
19117439,Budget,60.0,Tower Hamlets,
19117784,High-End,136.49324324324326,Islington,High-End
19117975,Mid-Range,99.0,Islington,
19119331,High-End,143.0,Westminster,
